id,name,url,type,is_validated,description
515,PL/I,https://fr.wikipedia.org/wiki/PL/I,language,TRUE,
516,PL/M,https://fr.wikipedia.org/wiki/PL/M,language,TRUE,
517,PL/P,,language,TRUE,
518,PL/SQL,https://fr.wikipedia.org/wiki/PL/SQL,language,TRUE,
519,PL360,,language,TRUE,
520,PLANC,,language,TRUE,
521,Plankalkül,https://fr.wikipedia.org/wiki/Plankalk%C3%BCl,language,TRUE,
522,PLEX,,language,TRUE,
523,PLEXIL,,language,TRUE,
524,Pliant,https://fr.wikipedia.org/wiki/Pliant,language,TRUE,
525,POP-11,,language,TRUE,
526,Poplog,,language,TRUE,
527,PortablE,,language,TRUE,
528,Portal,https://fr.wikipedia.org/wiki/Portal_(langage),language,TRUE,
529,PostScript,https://fr.wikipedia.org/wiki/PostScript,language,TRUE,
530,PowerBasic,,language,TRUE,
531,PowerBuilder,https://fr.wikipedia.org/wiki/PowerBuilder,language,TRUE,
532,Powerhouse,,language,TRUE,
533,PowerShell,https://fr.wikipedia.org/wiki/PowerShell,language,TRUE,
534,PPL,,language,TRUE,
535,Processing,https://fr.wikipedia.org/wiki/Processing,language,TRUE,
536,Prograph,,language,TRUE,
537,PROIV,,language,TRUE,
538,Prolog,https://fr.wikipedia.org/wiki/Prolog,language,TRUE,
539,PROMELA,https://fr.wikipedia.org/wiki/PROMELA,language,TRUE,
540,PROTEL,,language,TRUE,
541,Proteus,,language,TRUE,
542,ProvideX,https://fr.wikipedia.org/wiki/ProvideX,language,TRUE,
543,Pure,,language,TRUE,
544,PureBasic,https://fr.wikipedia.org/wiki/PureBasic,language,TRUE,
545,PureBasic,https://fr.wikipedia.org/wiki/PureBasic,language,TRUE,
546,Python,https://fr.wikipedia.org/wiki/Python_(langage),language,TRUE,
547,Q,,language,TRUE,
548,Q#,https://fr.wikipedia.org/wiki/Q_Sharp,language,TRUE,
549,QBasic,https://fr.wikipedia.org/wiki/QBasic,language,TRUE,
550,Qi,,language,TRUE,
551,QML,https://fr.wikipedia.org/wiki/Qt,language,TRUE,
552,QPL,,language,TRUE,
553,QtScript,https://fr.wikipedia.org/wiki/Qt#Qt4,language,TRUE,
554,QuakeC,https://fr.wikipedia.org/wiki/QuakeC,language,TRUE,
555,QuickBasic,https://fr.wikipedia.org/wiki/QuickBasic,language,TRUE,
556,R,https://fr.wikipedia.org/wiki/R_(langage),language,TRUE,
557,R++,,language,TRUE,
558,Rapira,,language,TRUE,
559,Ratfiv,,language,TRUE,
560,Ratfor,,language,TRUE,
561,RBScript,,language,TRUE,
562,rc,,language,TRUE,
563,Rebol,https://fr.wikipedia.org/wiki/Rebol,language,TRUE,
564,Red,https://fr.wikipedia.org/wiki/Langage_de_programmation_Red,language,TRUE,
565,Redcode,,language,TRUE,
566,REFAL,,language,TRUE,
567,Reia,https://fr.wikipedia.org/wiki/Reia,language,TRUE,
568,Revolution,,language,TRUE,
569,REXX,https://fr.wikipedia.org/wiki/Restructured_Extended_Executor,language,TRUE,
570,Rlab,,language,TRUE,
571,ROOP,,language,TRUE,
572,RPG,https://fr.wikipedia.org/wiki/G%C3%A9n%C3%A9rateur_automatique_de_programmes,language,TRUE,
573,RPL,https://fr.wikipedia.org/wiki/RPL,language,TRUE,
574,RSL,,language,TRUE,
575,RTL/2,,language,TRUE,
576,Ruby,https://fr.wikipedia.org/wiki/Ruby,language,TRUE,
577,Rust,https://fr.wikipedia.org/wiki/Rust_(Mozilla),language,TRUE,
578,S,https://fr.wikipedia.org/wiki/S_(langage_de_programmation),language,TRUE,
579,S-Lang,,language,TRUE,
580,S2,,language,TRUE,
581,S3,,language,TRUE,
582,SA-C,,language,TRUE,
583,SAC,,language,TRUE,
584,Safe C,,language,TRUE,
585,SAIL,,language,TRUE,
586,SALSA,,language,TRUE,
587,SAM76,https://fr.wikipedia.org/wiki/SAM76,language,TRUE,
588,SAS,https://fr.wikipedia.org/wiki/SAS_(langage),language,TRUE,
589,SASL,,language,TRUE,
590,Sather,https://fr.wikipedia.org/wiki/Sather,language,TRUE,
591,Sawzall,,language,TRUE,
592,SBL,,language,TRUE,
593,Scala,https://fr.wikipedia.org/wiki/Scala_(langage),language,TRUE,
594,Scheme,https://fr.wikipedia.org/wiki/Scheme,language,TRUE,
595,Scilab,https://fr.wikipedia.org/wiki/Scilab,language,TRUE,
596,Scol,https://fr.wikipedia.org/wiki/Scol,language,TRUE,
597,Scratch,https://fr.wikipedia.org/wiki/Scratch_(langage),language,TRUE,
598,Script.NET,,language,TRUE,
599,Sed,https://fr.wikipedia.org/wiki/Stream_Editor,language,TRUE,
600,Seed7,,language,TRUE,
601,Self,https://fr.wikipedia.org/wiki/Self_(langage),language,TRUE,
602,SETL,https://fr.wikipedia.org/wiki/SETL,language,TRUE,
603,Shakespeare Programming Language,https://fr.wikipedia.org/wiki/Shakespeare_Programming_Language,language,TRUE,
604,Shift Script,,language,TRUE,
605,Signal,,language,TRUE,
606,Silq,https://fr.wikipedia.org/wiki/Silq,language,TRUE,
607,SiMPLE,,language,TRUE,
608,SIMPOL,,language,TRUE,
609,SIMSCRIPT,,language,TRUE,
610,Simula,https://fr.wikipedia.org/wiki/Simula,language,TRUE,
611,SISAL,,language,TRUE,
612,Slate,,language,TRUE,
613,SLIP,,language,TRUE,
614,SMALL,,language,TRUE,
615,SmallBasic,,language,TRUE,
616,Smalltalk,https://fr.wikipedia.org/wiki/Smalltalk,language,TRUE,
617,SML,https://fr.wikipedia.org/wiki/Standard_ML,language,TRUE,
618,Snap!,https://fr.wikipedia.org/wiki/Snap!_(langage),language,TRUE,
619,SNOBOL,https://fr.wikipedia.org/wiki/String_Oriented_Symbolic_Language,language,TRUE,
620,Snow,,language,TRUE,
621,Snowball,,language,TRUE,
622,SNUSP,https://fr.wikipedia.org/wiki/SNUSP,language,TRUE,
623,SOL,,language,TRUE,
624,Sourcepawn,,language,TRUE,
625,SP/k,,language,TRUE,
626,Span,,language,TRUE,
627,SPARK,,language,TRUE,
628,Spice,,language,TRUE,
629,SPIN,,language,TRUE,
630,SPITBOL,,language,TRUE,
631,SPS,,language,TRUE,
632,Squeak,https://fr.wikipedia.org/wiki/Squeak,language,TRUE,
633,Squirrel,https://fr.wikipedia.org/wiki/Squirrel_(langage_de_programmation),language,TRUE,
634,SR,,language,TRUE,
635,SSL,,language,TRUE,
636,STOS BASIC,https://fr.wikipedia.org/wiki/STOS_BASIC,language,TRUE,
637,Strand,,language,TRUE,
638,Subtext,,language,TRUE,
639,Suneido,https://fr.wikipedia.org/wiki/Suneido,language,TRUE,
640,SuperCollider,https://fr.wikipedia.org/wiki/SuperCollider,language,TRUE,
641,Suylo,,language,TRUE,
642,Swift,https://fr.wikipedia.org/wiki/Swift_(langage_d%27Apple),language,TRUE,
643,SYMPL,,language,TRUE,
644,SyncCharts,,language,TRUE,
645,SystemVerilog,https://fr.wikipedia.org/wiki/SystemVerilog,language,TRUE,
646,T,,language,TRUE,
647,TACL,,language,TRUE,
648,TACPOL,,language,TRUE,
649,TADS,,language,TRUE,
650,TAL,,language,TRUE,
651,Tcl,https://fr.wikipedia.org/wiki/Tool_Command_Language,language,TRUE,
652,Tea,https://fr.wikipedia.org/wiki/Tea_(langage_de_programmation),language,TRUE,
653,TECO,,language,TRUE,
654,TELCOMP,,language,TRUE,
655,TenCORE,,language,TRUE,
656,Terra,,language,TRUE,
657,TeX,https://fr.wikipedia.org/wiki/TeX,language,TRUE,
658,TEX,,language,TRUE,
659,Thue,https://fr.wikipedia.org/wiki/Thue_(langage),language,TRUE,
660,TI-Basic,https://fr.wikipedia.org/wiki/TI-Basic,language,TRUE,
661,TI-Basic,https://fr.wikipedia.org/wiki/TI-Basic,language,TRUE,
662,TI-Extended Basic,,language,TRUE,
663,Ticol,,language,TRUE,
664,TIE,,language,TRUE,
665,Tiger,,language,TRUE,
666,Timber,,language,TRUE,
667,Tom,,language,TRUE,
668,TOM,,language,TRUE,
669,Topspeed,,language,TRUE,
670,TPU,,language,TRUE,
671,Trac,https://fr.wikipedia.org/wiki/TRAC_(langage_de_programmation),language,TRUE,
672,Transact-SQL,https://fr.wikipedia.org/wiki/Transact-SQL,language,TRUE,
673,True Basic,,language,TRUE,
674,TTCN,https://fr.wikipedia.org/wiki/TTCN,language,TRUE,
675,Turbo Basic,https://fr.wikipedia.org/wiki/Turbo_Basic,language,TRUE,
676,Turbo Pascal,https://fr.wikipedia.org/wiki/Turbo_Pascal,language,TRUE,
677,Turing,,language,TRUE,
678,TUTOR,,language,TRUE,
679,TXL,,language,TRUE,
680,TypeScript,https://fr.wikipedia.org/wiki/TypeScript,language,TRUE,
681,Ubercode,,language,TRUE,
682,UbikCode,,language,TRUE,
683,Unicon,,language,TRUE,
684,Uniface,,language,TRUE,
685,uniPaaS,,language,TRUE,
686,unison,,language,TRUE,
687,UNITY,,language,TRUE,
688,UnityScript (plus utilisé),https://fr.wikipedia.org/wiki/Unity_(moteur_de_jeu),language,TRUE,
689,Unix shell,https://fr.wikipedia.org/wiki/Shell_Unix,language,TRUE,
690,Unlambda,https://fr.wikipedia.org/wiki/Unlambda,language,TRUE,
691,UnrealScript,https://fr.wikipedia.org/wiki/UnrealScript,language,TRUE,
692,USE,,language,TRUE,
693,V,https://fr.wikipedia.org/wiki/V_(langage_de_programmation),language,TRUE,
694,Vala,https://fr.wikipedia.org/wiki/Vala_(langage_de_programmation),language,TRUE,
695,VBA,https://fr.wikipedia.org/wiki/Visual_Basic_for_Applications,language,TRUE,
696,VBScript,https://fr.wikipedia.org/wiki/VBScript,language,TRUE,
697,Verilog,https://fr.wikipedia.org/wiki/Verilog,language,TRUE,
698,VHDL,https://fr.wikipedia.org/wiki/VHDL,language,TRUE,
699,Visual Adélia,,language,TRUE,
700,Visual Basic,https://fr.wikipedia.org/wiki/Visual_Basic,language,TRUE,
701,Visual Basic .NET,https://fr.wikipedia.org/wiki/Visual_Basic_.NET,language,TRUE,
702,Visual Basic (VB6),https://fr.wikipedia.org/wiki/Visual_Basic,language,TRUE,
703,Visual DataFlex,,language,TRUE,
704,Visual DialogScript,https://fr.wikipedia.org/wiki/Visual_DialogScript,language,TRUE,
705,Visual FoxPro,https://fr.wikipedia.org/wiki/Visual_FoxPro,language,TRUE,
706,Visual Objects,,language,TRUE,
707,Vlang,,language,TRUE,
708,Vvvv,,language,TRUE,
709,Water,,language,TRUE,
710,"WATFIV, WATFOR",,language,TRUE,
711,WebQL,,language,TRUE,
712,Whitespace,https://fr.wikipedia.org/wiki/Whitespace,language,TRUE,
713,Winbatch,,language,TRUE,
714,Windows PowerShell,https://fr.wikipedia.org/wiki/Windows_PowerShell,language,TRUE,
715,WLangage (WinDev),https://fr.wikipedia.org/wiki/WinDev,language,TRUE,
716,wxBasic,https://fr.wikipedia.org/wiki/WxBasic,language,TRUE,
717,X#,,language,TRUE,
718,X++,https://fr.wikipedia.org/wiki/X%2B%2B,language,TRUE,
719,X10,https://fr.wikipedia.org/wiki/X10_(langage_de_programmation),language,TRUE,
720,XBL,https://fr.wikipedia.org/wiki/XBL,language,TRUE,
721,xHarbour,,language,TRUE,
722,XL,,language,TRUE,
723,XOTcl,,language,TRUE,
724,XPL,https://fr.wikipedia.org/wiki/XPL_(langage_de_programmation),language,TRUE,
725,XPL0,,language,TRUE,
726,XQuery,https://fr.wikipedia.org/wiki/XQuery,language,TRUE,
727,XSLT,https://fr.wikipedia.org/wiki/Extensible_Stylesheet_Language_Transformations,language,TRUE,
728,Y,,language,TRUE,
729,YaBasic,https://fr.wikipedia.org/wiki/YaBasic,language,TRUE,
730,YAL,,language,TRUE,
731,Yoix,,language,TRUE,
732,Yorick,,language,TRUE,
733,Z notation,https://fr.wikipedia.org/wiki/Notation_Z,language,TRUE,
734,Zeno,,language,TRUE,
735,Zig,https://fr.wikipedia.org/wiki/Zig_(langage),language,TRUE,
736,Zonnon,,language,TRUE,
737,ZOPL,,language,TRUE,
738,ZPL,,language,TRUE,
739,ZZT-oop,,language,TRUE,
740,,,,,
741,101,,,TRUE,A modern JS utility library
742,3 D Css Solar System,,,TRUE,Solar System data visualisation done in HTML/CSS and a bit of Javascript.
743,3 Dmol.js,,,TRUE,WebGL accelerated JavaScript molecular graphics library
744,6to5,,,TRUE,Turn ES6 code into readable vanilla ES5 with source maps
745,Abaaso,,,TRUE,"A modern, lightweight enterprise-class RESTful JavaScript application framework."
746,Absurd,,,TRUE,Writing your CSS in JavaScript. That's it!
747,Ac Colors,,,TRUE,"ac-colors is a reactive JavaScript color library that can freely convert between RGB, HSL, HEX, XYZ, LAB, LCHab, LUV, and LCHuv, as well as handle random color generation and contrast ratio calculation."
748,Accounting.js,,,TRUE,"A lightweight JavaScript library for number, money and currency formatting - fully localisable, zero dependencies."
749,Ace,,,TRUE,Ajax.org Cloud9 Editor
750,Across Tabs,,,TRUE,Easy communication between cross-origin browser tabs
751,Adapt,,,TRUE,Adapt.js serves CSS based on screen width.
752,Adonis Framework,,,TRUE,NodeJs Web Application Framework. Makes it easy for you to write webapps with less code :smiley:
753,Aframe,,,TRUE,:a: web framework for building virtual reality experiences.
754,Ag Grid,,,TRUE,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.
755,Agile,,,TRUE,Agile Css3 Engine
756,Air Datepicker,,,TRUE,Cool jQuery datepicker
757,Aja.js,,,TRUE,Ajax without XML : Asynchronous JavaScript and JavaScript/JSON(P)
758,Alasql,,,TRUE,"AlaSQL.js - JavaScript SQL database for browser and Node.js. Handles both traditional relational tables and nested JSON data (NoSQL). Export, store, and import data from localStorage, IndexedDB, or Excel."
759,Alchemy,,,TRUE,Alchemy.js is a graph drawing application built in d3.
760,Aleph.js,,,TRUE,The Full-stack Framework in Deno.
761,Alertify.js,,,TRUE,JavaScript Alert/Notification System
762,Alice,,,TRUE,"AliceJS - (A Lightweight Independent CSS Engine) is a micro JavaScript library. For a demo, click the link below."
763,Alloy Ui,,,TRUE,"Alloy is a UI metaframework that provides a consistent and simple API for building web applications across allthree levels of the browser: structure, style and behavior."
764,Almond,,,TRUE,A minimal AMD API implementation for use after optimized builds
765,Aload,,,TRUE,"Loads images, scripts, styles, iframes, videos and audio asynchronously."
766,Alpaca,,,TRUE,Easy HTML5 Forms for jQuery
767,Alpha Tab,,,TRUE,alphaTab is a cross platform music notation and guitar tablature rendering library.
768,Alpine,,,TRUE,"A rugged, minimal framework for composing JavaScript behavior in your markup."
769,Amaran Js,,,TRUE,"Nice, sleek and stylish notifications."
770,Ampersand,,,TRUE,Quickest way to get started with ampersand.
771,Amplify,,,TRUE,AmplifyJS is a set of components for data management and application communication.
772,Amplitudejs,,,TRUE,A Javascript library that allows you to control the design of your media controls in your webpage -- not the browser. No dependencies (jQuery not required)
773,Angled Edges,,,TRUE,:triangular_ruler: Quickly create angled section edges using only Sass
774,Angular,,,TRUE,
775,Angular Bootstrap Boilerplate,,,TRUE,Angular CRUD application starter with NgRx state management and Firebase backend
776,Angular Datepicker,,,TRUE,calendar and datepicker directives for angular
777,Angular Debaser,,,TRUE,Just a better way to test AngularJS apps.
778,Angular Formly,,,TRUE,JavaScript powered forms for AngularJS
779,Angular Fx,,,TRUE,"Angular CSS3 animation directives (ngfx-bounce, ngfx-shake, ngfx-flip, ngfx-pulse and more ...)  https://720kb.github.io/angular-fx"
780,Angular Gantt,,,TRUE,A Gantt chart directive for Angular.js without any other dependencies.
781,Angular History,,,TRUE,"A history service for AngularJS.  Undo/redo, that sort of thing.  Has nothing to do with the ""back"" button, unless you want it to."
782,Angular Js Boilerplate,,,TRUE,Simple AngularJS Boilerplate to kick start your new project with SASS support and Gulp watch/build tasks
783,Angular Meteor,,,TRUE,Combining the simplicity and power of AngularJS and Meteor
784,Angular Socialshare,,,TRUE,"Angular social share module, share urls and content on social networks such as facebook, google+, twitter, pinterest and so on - http://720kb.github.io/angular-socialshare"
785,Angular Strap,,,TRUE,AngularJS 1.2+ native directives for Bootstrap 3.
786,Angular Tooltips,,,TRUE,"Angularjs tooltips module,  add tooltips to your elements"
787,Angular Validation,,,TRUE,Customizing Form Valid Message in AngularJS
788,Angular.js,,,TRUE,"AngularJS lets you write client-side web applications as if you had a smarter browser. It lets use good old HTML (or HAML, Jade and friends!) as your template language and lets you extend HTML’s syntax to express your application’s components clearly and succinctly"
789,Angularjs Slider,,,TRUE,Slider directive for AngularJS. No dependencies and mobile friendly.
790,Ani X,,,TRUE,Super easy and lightweight css animation library
791,Anijs,,,TRUE,Declarative handling library for CSS animations.
792,Anima,,,TRUE,CSS animations with a soul
793,Animate Transition,,,TRUE,Library for transition animations between blocks (pages) in the application.
794,Animate.css,,,TRUE,Cross-browser CSS3 animations. Plug and play. Do a little dance.
795,Animated Modal.js,,,TRUE,animatedModal.js is a jQuery plugin to create a fullscreen modal with CSS3 transitions. you can use the transitions by animate.css or create yourself their transitions.
796,Animatelo,,,TRUE,"Animatelo is a bunch of cool, fun, and cross-browser animations for you to use in your projects. This is a porting to Web Animation API of the fabulous animate.css project."
797,Animatescroll.js,,,TRUE,A Simple jQuery Plugin for Animating Scroll
798,Anime,,,TRUE,Javascript Animation Engine
799,Animo.js,,,TRUE,A powerful little tool for managing CSS animations
800,Animsition,,,TRUE,A simple and easy jQuery plugin for CSS animated page transitions.
801,Annyang,,,TRUE,"A javascript library for adding voice commands to your site, using speech recognition."
802,Ansi Up,,,TRUE,A javascript library that converts text with ANSI terminal codes into colorful HTML
803,Ant Design,,,TRUE,🐜 A UI Design Language
804,Ant Design Landing,,,TRUE,:mountain_bicyclist: Landing Pages of Ant Design System
805,Ant Motion,,,TRUE,:bicyclist: Animate specification and components of Ant Design
806,Antimoderate,,,TRUE,The progressive image loading library for great good!
807,Any Chart,,,TRUE,"AnyChart is a lightweight and robust JavaScript charting solution with great API and documentation. The chart types and unique features are numerous, the library works easily with any development stack."
808,Anypixel,,,TRUE,"AnyPixel.js is an open-source software and hardware library that makes it possible to use the web to create big, unusual, interactive displays."
809,Aos,,,TRUE,Animate on scroll library
810,Apexcharts.js,,,TRUE,📊 Interactive and Modern SVG Charts
811,Apify Js,,,TRUE,Apify SDK — The scalable web crawling and scraping library for JavaScript. Enables development of data extraction and web automation jobs (not only) with headless Chrome and Puppeteer.
812,Apitizer,,,TRUE,API mocking for client JavaScript applications
813,Apricot,,,TRUE,A simple Hpricot Clone for nodejs.
814,Ar.js,,,TRUE,"Image tracking, Location Based AR, Marker tracking. All on the Web."
815,Arbor,,,TRUE,A graph visualization library using web workers and jQuery
816,Argon,,,TRUE,An open-standards augmented reality platform for the web
817,Args.js,,,TRUE,"Create javascript functions with optional, default, grouped and named parameters."
818,Asm Dom,,,TRUE,A minimal WebAssembly virtual DOM to build C++ SPA (Single page applications)
819,Ass,,,TRUE,A JavaScript ASS subtitle format renderer
820,Assemble,,,TRUE,"Static site generator for Node.js, Grunt.js, and Yeoman (and soon, Gulp), using the Handlebars template engine. Used by Zurb Foundation, Zurb Ink, H5BP/Effeckt, Less.js / lesscss.org, Topcoat, Web Experience Toolkit, and hundreds of other projects to build sites, themes, components, documentation, blogs and gh-pages. Pull requests welcome, stars appreciated!"
821,Async,,,TRUE,Async utilities for node and the browser
822,Async Reactor,,,TRUE,Render async Stateless Functional Components in React
823,At.js,,,TRUE,Add Github like mentions autocomplete to your application.
824,Atom,,,TRUE,Atom javascript framewok
825,Audio.js,,,TRUE,A cross-browser javascript wrapper for the html5 audio tag
826,Audio5js,,,TRUE,The HTML5 Audio Compatibility Layer
827,Audiolet,,,TRUE,A JavaScript library for real-time audio synthesis and composition from within the browser
828,Augment.js,,,TRUE,Modern JavaScript in your IE
829,Aura,,,TRUE,"A scalable, event-driven JavaScript architecture for developing widget-based applications. Works with Backbone.js and other frameworks."
830,Aurelia Framework,,,TRUE,The aurelia framework brings together all the required core aurelia libraries into a ready-to-go application-building platform.
831,Aurora,,,TRUE,"Hate Cookies? Introducing Aurora, 100% Cookie-Free Open Website Analytics. Collect Anonymous Data. Make your Audience Happy Now!"
832,Auth Jwt,,,TRUE,A demo to learn JWT by reverse engineering
833,Author Marks,,,TRUE,"JavaScript to toggle highlighting HTML5 'mark' tags, to emphasise con tent."
834,Auto Numeric,,,TRUE,"autoNumeric is a jQuery plugin that automatically formats currency (money) and numbers as you type on form inputs. It supports most International numeric formats and currency signs including those used in Europe, North and South America, Asia and India (lakhs**)."
835,AutoCompleteJS,,,TRUE,AutoCompleteJS Widget
